"term","estimate","Trait_metric","k"
"MMM",-0.0287587676587413,"FvFm_Ratio",14
"AR",-0.0268851488732585,"FvFm_Ratio",14
"TSA_DHW_stdev",-0.0210297477662495,"FvFm_Ratio",14
"DHW_freq_sup4",0.0191910277080876,"FvFm_Ratio",14
"Turbidity",0.0171936288527011,"FvFm_Ratio",14
"ROTC_ss",0.0121277376905554,"FvFm_Ratio",14
"DHW_freq_sup4_1year",-0.0106723340455292,"FvFm_Ratio",14
"Depth",0.00513486789624678,"FvFm_Ratio",14
"DHW_collection",-0.0042131999425928,"FvFm_Ratio",14
"Health.score",-0.00100683188911057,"FvFm_Ratio",14
"(Intercept)",0.471612117293831,"FvFm_Ratio",15
"Velocity_OM",0.0550633395466438,"FvFm_Ratio",15
"CF30a",-0.0455597840472729,"FvFm_Ratio",15
"MMM",-0.037142716308577,"FvFm_Ratio",15
"TSA_DHW_stdev",-0.029568604131486,"FvFm_Ratio",15
"AR",-0.0291495939503105,"FvFm_Ratio",15
"Turbidity",0.0257613577894073,"FvFm_Ratio",15
"DHW_freq_sup4",0.0202833832195367,"FvFm_Ratio",15
"ROTC_ss",0.0159599029377117,"FvFm_Ratio",15
"DHW_freq_sup4_1year",-0.0112291372443166,"FvFm_Ratio",15
"DHW_collection",0.00341588352683479,"FvFm_Ratio",15
"Health.score",0.00230930260387452,"FvFm_Ratio",15
"Depth",-4.83263443668695e-06,"FvFm_Ratio",15
"(Intercept)",0.47346760742419,"FvFm_Ratio",16
"MMM",-0.0305249998102332,"FvFm_Ratio",16
"Velocity_OM",0.0304432858220063,"FvFm_Ratio",16
"CF30a",-0.0259006375223181,"FvFm_Ratio",16
"AR",-0.0216468322926734,"FvFm_Ratio",16
"ROTC_ss",0.0133228241366419,"FvFm_Ratio",16
"DHW_freq_sup4",0.0115137730495399,"FvFm_Ratio",16
"TSA_DHW_stdev",-0.0109726795631322,"FvFm_Ratio",16
"DHW_collection",-0.00910904787140196,"FvFm_Ratio",16
"Turbidity",0.00813552796045115,"FvFm_Ratio",16
"DHW_freq_sup4_1year",-0.00587631762077291,"FvFm_Ratio",16
"Depth",0.00531463589469307,"FvFm_Ratio",16
"Health.score",0.00289519554303485,"FvFm_Ratio",16
"(Intercept)",0.471189805421576,"FvFm_Ratio",17
"Velocity_OM",0.0421312081003821,"FvFm_Ratio",17
"CF30a",-0.0341909403610211,"FvFm_Ratio",17
"MMM",-0.0320219881631343,"FvFm_Ratio",17
"AR",-0.0254771329929815,"FvFm_Ratio",17
"Turbidity",0.0153028109635656,"FvFm_Ratio",17
"DHW_freq_sup4",0.0152400842391284,"FvFm_Ratio",17
"TSA_DHW_stdev",-0.0146501625865971,"FvFm_Ratio",17
"ROTC_ss",0.0146043060573978,"FvFm_Ratio",17
"DHW_freq_sup4_1year",-0.00978090612479813,"FvFm_Ratio",17
"DHW_collection",-0.00574251600661021,"FvFm_Ratio",17
"Depth",0.00419252615983188,"FvFm_Ratio",17
"Health.score",0.00288971083987871,"FvFm_Ratio",17
"(Intercept)",0.473024234217852,"FvFm_Ratio",18
"Velocity_OM",0.0412082276553983,"FvFm_Ratio",18
"CF30a",-0.0368487414510872,"FvFm_Ratio",18
"MMM",-0.029966645140048,"FvFm_Ratio",18
"AR",-0.0246845609340305,"FvFm_Ratio",18
"TSA_DHW_stdev",-0.0170823065510548,"FvFm_Ratio",18
"Turbidity",0.0152122960752049,"FvFm_Ratio",18
"ROTC_ss",0.0150121465096877,"FvFm_Ratio",18
"DHW_freq_sup4",0.0138511336314894,"FvFm_Ratio",18
"DHW_freq_sup4_1year",-0.00830614910110194,"FvFm_Ratio",18
"Health.score",0.00615745966524352,"FvFm_Ratio",18
"DHW_collection",-0.005529511208565,"FvFm_Ratio",18
"Depth",0.00313903175339102,"FvFm_Ratio",18
"(Intercept)",0.46796049621719,"FvFm_Ratio",19
"MMM",-0.029993747661669,"FvFm_Ratio",19
"Velocity_OM",0.0293176065432519,"FvFm_Ratio",19
"CF30a",-0.026608101009013,"FvFm_Ratio",19
"AR",-0.022755660244977,"FvFm_Ratio",19
"ROTC_ss",0.0142487085337229,"FvFm_Ratio",19
"DHW_freq_sup4",0.0116993018345819,"FvFm_Ratio",19
"Turbidity",0.00766865459809081,"FvFm_Ratio",19
"DHW_collection",-0.00723370342332673,"FvFm_Ratio",19
"TSA_DHW_stdev",-0.00637166740860927,"FvFm_Ratio",19
"DHW_freq_sup4_1year",-0.00391598048675875,"FvFm_Ratio",19
"Health.score",0.00222374420747719,"FvFm_Ratio",19
"Depth",-0.00125860616676447,"FvFm_Ratio",19
"(Intercept)",0.471361054519712,"FvFm_Ratio",20
"Velocity_OM",0.0360206514546424,"FvFm_Ratio",20
"CF30a",-0.0326296036601895,"FvFm_Ratio",20
"MMM",-0.0293822101786397,"FvFm_Ratio",20
"AR",-0.0260231796680975,"FvFm_Ratio",20
"DHW_freq_sup4",0.0191655080640689,"FvFm_Ratio",20
"ROTC_ss",0.0150950507306575,"FvFm_Ratio",20
"Turbidity",0.0150227026913273,"FvFm_Ratio",20
"TSA_DHW_stdev",-0.0134050793811743,"FvFm_Ratio",20
"DHW_freq_sup4_1year",-0.0118911587087779,"FvFm_Ratio",20
"DHW_collection",-0.00319180068997121,"FvFm_Ratio",20
"Health.score",0.00057273538475076,"FvFm_Ratio",20
"Depth",-0.000198407463380962,"FvFm_Ratio",20
"(Intercept)",0.466510316674204,"FvFm_Ratio",21
"Velocity_OM",0.0447519192438435,"FvFm_Ratio",21
"CF30a",-0.032120914442003,"FvFm_Ratio",21
"MMM",-0.0310212338591598,"FvFm_Ratio",21
"TSA_DHW_stdev",-0.0296184642161102,"FvFm_Ratio",21
"AR",-0.0284996863903701,"FvFm_Ratio",21
"DHW_freq_sup4",0.0229142018849734,"FvFm_Ratio",21
"Turbidity",0.0201706679432448,"FvFm_Ratio",21
"ROTC_ss",0.0145647073722104,"FvFm_Ratio",21
"DHW_freq_sup4_1year",-0.011717969291031,"FvFm_Ratio",21
"Health.score",0.00571983226662038,"FvFm_Ratio",21
"Depth",0.00555939860729276,"FvFm_Ratio",21
"DHW_collection",0.00124956134644354,"FvFm_Ratio",21
"(Intercept)",0.468338580146857,"FvFm_Ratio",22
"Velocity_OM",0.0421429868410594,"FvFm_Ratio",22
"MMM",-0.0338365838159344,"FvFm_Ratio",22
"CF30a",-0.0298578193056839,"FvFm_Ratio",22
"AR",-0.0247065478517418,"FvFm_Ratio",22
"TSA_DHW_stdev",-0.0194941299662247,"FvFm_Ratio",22
"ROTC_ss",0.0157561612815641,"FvFm_Ratio",22
"DHW_freq_sup4",0.0150895825902527,"FvFm_Ratio",22
"Turbidity",0.0133063042227931,"FvFm_Ratio",22
"DHW_freq_sup4_1year",-0.0106012857658551,"FvFm_Ratio",22
"Depth",0.00679033093603214,"FvFm_Ratio",22
"DHW_collection",-0.00278842834095575,"FvFm_Ratio",22
"Health.score",0.00145683516381697,"FvFm_Ratio",22
"(Intercept)",0.473899160961739,"FvFm_Ratio",23
"CF30a",-0.0357072076584653,"FvFm_Ratio",23
"Velocity_OM",0.0354756614458247,"FvFm_Ratio",23
"MMM",-0.0323427353742578,"FvFm_Ratio",23
"AR",-0.0267086457317886,"FvFm_Ratio",23
"Turbidity",0.0153066175577758,"FvFm_Ratio",23
"ROTC_ss",0.014460957348549,"FvFm_Ratio",23
"DHW_freq_sup4",0.0138690187433736,"FvFm_Ratio",23
"DHW_freq_sup4_1year",-0.0103859451319792,"FvFm_Ratio",23
"TSA_DHW_stdev",-0.0101587342195868,"FvFm_Ratio",23
"DHW_collection",-0.00584032408056384,"FvFm_Ratio",23
"Health.score",0.00169984568122636,"FvFm_Ratio",23
"Depth",0.000506594571960218,"FvFm_Ratio",23
"(Intercept)",0.470689385686444,"FvFm_Ratio",24
"MMM",-0.0267480616751049,"FvFm_Ratio",24
"Velocity_OM",0.0236348179754787,"FvFm_Ratio",24
"AR",-0.0211196909459637,"FvFm_Ratio",24
"CF30a",-0.0189887510152345,"FvFm_Ratio",24
"TSA_DHW_stdev",-0.0111234745164992,"FvFm_Ratio",24
"DHW_freq_sup4",0.0103798871373625,"FvFm_Ratio",24
"ROTC_ss",0.00898384022489007,"FvFm_Ratio",24
"DHW_collection",-0.0072181066818723,"FvFm_Ratio",24
"Depth",0.00718132971189726,"FvFm_Ratio",24
"Turbidity",0.0063991744666269,"FvFm_Ratio",24
"DHW_freq_sup4_1year",-0.00445342703791449,"FvFm_Ratio",24
"Health.score",0.00372666845797499,"FvFm_Ratio",24
"(Intercept)",0.470419395560469,"FvFm_Ratio",25
"Velocity_OM",0.046432400930481,"FvFm_Ratio",25
"MMM",-0.0373568359034596,"FvFm_Ratio",25
"CF30a",-0.0354442170926029,"FvFm_Ratio",25
"AR",-0.0296147515236854,"FvFm_Ratio",25
"TSA_DHW_stdev",-0.023593940802075,"FvFm_Ratio",25
"DHW_freq_sup4",0.0200137884275313,"FvFm_Ratio",25
"ROTC_ss",0.0179805021409144,"FvFm_Ratio",25
"Turbidity",0.0172648405658392,"FvFm_Ratio",25
"DHW_freq_sup4_1year",-0.0120158674612688,"FvFm_Ratio",25
"DHW_collection",0.0061703749284438,"FvFm_Ratio",25
"Depth",0.000836277181331678,"FvFm_Ratio",25
"Health.score",0.000106372177182348,"FvFm_Ratio",25
"(Intercept)",0.467526101976634,"FvFm_Ratio",26
"Velocity_OM",0.0299324568781452,"FvFm_Ratio",26
"MMM",-0.0283001308259538,"FvFm_Ratio",26
"CF30a",-0.0272471016550757,"FvFm_Ratio",26
"AR",-0.0238165273278394,"FvFm_Ratio",26
"ROTC_ss",0.0132614168496967,"FvFm_Ratio",26
"DHW_freq_sup4",0.012861097600986,"FvFm_Ratio",26
"TSA_DHW_stdev",-0.0088754521086677,"FvFm_Ratio",26
"DHW_collection",-0.0087294349724008,"FvFm_Ratio",26
"DHW_freq_sup4_1year",-0.00671563828943273,"FvFm_Ratio",26
"Depth",0.00647400725453717,"FvFm_Ratio",26
"Turbidity",0.00541706870565797,"FvFm_Ratio",26
"Health.score",-0.000972773683471955,"FvFm_Ratio",26
"(Intercept)",0.47449985602379,"FvFm_Ratio",27
"Velocity_OM",0.0410786808337111,"FvFm_Ratio",27
"CF30a",-0.0361134217305222,"FvFm_Ratio",27
"MMM",-0.0339653959445295,"FvFm_Ratio",27
"AR",-0.0238418981963782,"FvFm_Ratio",27
"TSA_DHW_stdev",-0.017934322738808,"FvFm_Ratio",27
"DHW_freq_sup4",0.0139656536689851,"FvFm_Ratio",27
"ROTC_ss",0.0137748874814414,"FvFm_Ratio",27
"Turbidity",0.0120461476736502,"FvFm_Ratio",27
"DHW_freq_sup4_1year",-0.00772048110713796,"FvFm_Ratio",27
"DHW_collection",-0.00481683684809342,"FvFm_Ratio",27
"Depth",0.00467429844816549,"FvFm_Ratio",27
"Health.score",0.00186775519257324,"FvFm_Ratio",27
"(Intercept)",0.468956733500441,"FvFm_Ratio",28
"Velocity_OM",0.0319144066406809,"FvFm_Ratio",28
"MMM",-0.0304219842045279,"FvFm_Ratio",28
"CF30a",-0.030251121718099,"FvFm_Ratio",28
"AR",-0.0205157277045748,"FvFm_Ratio",28
"DHW_freq_sup4",0.0143530215617996,"FvFm_Ratio",28
"ROTC_ss",0.0131436886495306,"FvFm_Ratio",28
"TSA_DHW_stdev",-0.010622843889841,"FvFm_Ratio",28
"Turbidity",0.00974562912832692,"FvFm_Ratio",28
"DHW_freq_sup4_1year",-0.00951263939907847,"FvFm_Ratio",28
"DHW_collection",-0.00837229491624548,"FvFm_Ratio",28
"Depth",-0.00343011891039523,"FvFm_Ratio",28
"Health.score",0.00151415145132462,"FvFm_Ratio",28
"(Intercept)",0.47220670824413,"FvFm_Ratio",29
"Velocity_OM",0.0411904073029125,"FvFm_Ratio",29
"CF30a",-0.0331562949128623,"FvFm_Ratio",29
"MMM",-0.0307194103198476,"FvFm_Ratio",29
"AR",-0.0268863064132213,"FvFm_Ratio",29
"DHW_freq_sup4",0.0192100183019,"FvFm_Ratio",29
"TSA_DHW_stdev",-0.0183149707985412,"FvFm_Ratio",29
"ROTC_ss",0.0142549216536669,"FvFm_Ratio",29
"Turbidity",0.010906761433543,"FvFm_Ratio",29
"DHW_freq_sup4_1year",-0.00899106171560543,"FvFm_Ratio",29
"DHW_collection",-0.00591450934084695,"FvFm_Ratio",29
"Health.score",0.00247992501681138,"FvFm_Ratio",29
"Depth",0.00209044176651636,"FvFm_Ratio",29
"(Intercept)",0.473311537387448,"FvFm_Ratio",30
"Velocity_OM",0.031349629015629,"FvFm_Ratio",30
"CF30a",-0.028012545723293,"FvFm_Ratio",30
"MMM",-0.0274526052323389,"FvFm_Ratio",30
"AR",-0.0202619928200311,"FvFm_Ratio",30
"TSA_DHW_stdev",-0.0129277864542257,"FvFm_Ratio",30
"DHW_freq_sup4",0.0125966300520869,"FvFm_Ratio",30
"Turbidity",0.0114103705826103,"FvFm_Ratio",30
"DHW_collection",-0.0094484265000263,"FvFm_Ratio",30
"ROTC_ss",0.00695022020864037,"FvFm_Ratio",30
"DHW_freq_sup4_1year",-0.00591011786735468,"FvFm_Ratio",30
"Health.score",0.00371659448850105,"FvFm_Ratio",30
"Depth",0.00249341164619782,"FvFm_Ratio",30
"(Intercept)",0.471145414395178,"FvFm_Ratio",31
"Velocity_OM",0.0488199184820116,"FvFm_Ratio",31
"CF30a",-0.0408715479100875,"FvFm_Ratio",31
"MMM",-0.0314394857375678,"FvFm_Ratio",31
"AR",-0.0299801584125347,"FvFm_Ratio",31
"TSA_DHW_stdev",-0.0255166415483837,"FvFm_Ratio",31
"Turbidity",0.0225389242182191,"FvFm_Ratio",31
"DHW_freq_sup4",0.0192755521014338,"FvFm_Ratio",31
"ROTC_ss",0.0131071518735461,"FvFm_Ratio",31
"DHW_freq_sup4_1year",-0.0121645514941885,"FvFm_Ratio",31
"DHW_collection",0.00406703896148645,"FvFm_Ratio",31
"Health.score",0.00331670844481937,"FvFm_Ratio",31
"Depth",0.000438540106048083,"FvFm_Ratio",31
"(Intercept)",0.468941931591404,"FvFm_Ratio",32
"Velocity_OM",0.0311965669769926,"FvFm_Ratio",32
"MMM",-0.0291238994659915,"FvFm_Ratio",32
"CF30a",-0.0270887688305105,"FvFm_Ratio",32
"AR",-0.020802698832562,"FvFm_Ratio",32
"DHW_freq_sup4",0.0143655403584495,"FvFm_Ratio",32
"ROTC_ss",0.0132190531466072,"FvFm_Ratio",32
"TSA_DHW_stdev",-0.0127721365619546,"FvFm_Ratio",32
"DHW_freq_sup4_1year",-0.0103245848450446,"FvFm_Ratio",32
"Turbidity",0.0101115984795544,"FvFm_Ratio",32
"DHW_collection",-0.0100196949923057,"FvFm_Ratio",32
"Depth",0.00400245564547625,"FvFm_Ratio",32
"Health.score",0.00266310122292628,"FvFm_Ratio",32
"(Intercept)",0.472758073329114,"FvFm_Ratio",33
"Velocity_OM",0.035417718063364,"FvFm_Ratio",33
"MMM",-0.0318608603378983,"FvFm_Ratio",33
"CF30a",-0.028718258585971,"FvFm_Ratio",33
"AR",-0.0258739475451226,"FvFm_Ratio",33
"ROTC_ss",0.014037161027163,"FvFm_Ratio",33
"Turbidity",0.0122031507317907,"FvFm_Ratio",33
"TSA_DHW_stdev",-0.0102511755991108,"FvFm_Ratio",33
"DHW_collection",-0.00950547642593589,"FvFm_Ratio",33
"DHW_freq_sup4",0.00943287692938976,"FvFm_Ratio",33
"DHW_freq_sup4_1year",-0.00881126229771641,"FvFm_Ratio",33
"Depth",0.0046117848696307,"FvFm_Ratio",33
"Health.score",0.00343991621521315,"FvFm_Ratio",33
"(Intercept)",0.470164559183896,"FvFm_Ratio",34
"MMM",-0.0307663267373917,"FvFm_Ratio",34
"CF30a",-0.026028754709599,"FvFm_Ratio",34
"Velocity_OM",0.0258666399618448,"FvFm_Ratio",34
"AR",-0.0217570747934179,"FvFm_Ratio",34
"ROTC_ss",0.0135530318607278,"FvFm_Ratio",34
"DHW_freq_sup4",0.0127601363814971,"FvFm_Ratio",34
"DHW_collection",-0.0104370798791061,"FvFm_Ratio",34
"TSA_DHW_stdev",-0.00989574515978502,"FvFm_Ratio",34
"Turbidity",0.00580264735383712,"FvFm_Ratio",34
"DHW_freq_sup4_1year",-0.00546126516666348,"FvFm_Ratio",34
"Depth",0.00233751868655867,"FvFm_Ratio",34
"Health.score",0.0011567391464572,"FvFm_Ratio",34
"(Intercept)",0.474358278564665,"FvFm_Ratio",35
"Velocity_OM",0.0415216044477059,"FvFm_Ratio",35
"CF30a",-0.0360666180731508,"FvFm_Ratio",35
"MMM",-0.0301594098565871,"FvFm_Ratio",35
"AR",-0.027296262803241,"FvFm_Ratio",35
"TSA_DHW_stdev",-0.0214911587448858,"FvFm_Ratio",35
"DHW_freq_sup4",0.0187245924880059,"FvFm_Ratio",35
"Turbidity",0.0154621769694352,"FvFm_Ratio",35
"ROTC_ss",0.0136599801872754,"FvFm_Ratio",35
"DHW_freq_sup4_1year",-0.00851179162868434,"FvFm_Ratio",35
"Depth",0.00720364029251444,"FvFm_Ratio",35
"DHW_collection",-0.00445703033439184,"FvFm_Ratio",35
"Health.score",0.00126034751736537,"FvFm_Ratio",35
"(Intercept)",0.473710220410078,"FvFm_Ratio",36
"Velocity_OM",0.0307649676976719,"FvFm_Ratio",36
"MMM",-0.0292411203821339,"FvFm_Ratio",36
"CF30a",-0.0248740157425152,"FvFm_Ratio",36
"AR",-0.0218943180454177,"FvFm_Ratio",36
"ROTC_ss",0.0135275458693771,"FvFm_Ratio",36
"DHW_freq_sup4",0.0116686489133295,"FvFm_Ratio",36
"Turbidity",0.0104515557953231,"FvFm_Ratio",36
"DHW_collection",-0.0104306167819444,"FvFm_Ratio",36
"DHW_freq_sup4_1year",-0.00808957904522219,"FvFm_Ratio",36
"TSA_DHW_stdev",-0.00793833191885453,"FvFm_Ratio",36
"Depth",0.00300817170709366,"FvFm_Ratio",36
"Health.score",-0.000119400743317002,"FvFm_Ratio",36
"(Intercept)",0.470549471400501,"FvFm_Ratio",37
"Velocity_OM",0.0427707626750003,"FvFm_Ratio",37
"CF30a",-0.0357458543015454,"FvFm_Ratio",37
"AR",-0.0319599407889736,"FvFm_Ratio",37
"MMM",-0.031817074424873,"FvFm_Ratio",37
"TSA_DHW_stdev",-0.0212483878160123,"FvFm_Ratio",37
"DHW_freq_sup4",0.019604377039285,"FvFm_Ratio",37
"ROTC_ss",0.0166766497481405,"FvFm_Ratio",37
"Turbidity",0.0148642943781159,"FvFm_Ratio",37
"DHW_freq_sup4_1year",-0.0113860422790601,"FvFm_Ratio",37
"Depth",0.00584521358842745,"FvFm_Ratio",37
"DHW_collection",-0.00350694721672495,"FvFm_Ratio",37
"Health.score",0.00140959369901354,"FvFm_Ratio",37
"(Intercept)",0.471478950862931,"FvFm_Ratio",38
"Velocity_OM",0.0408814897714493,"FvFm_Ratio",38
"MMM",-0.0339024139757759,"FvFm_Ratio",38
"CF30a",-0.0325490432871238,"FvFm_Ratio",38
"AR",-0.0276589032286507,"FvFm_Ratio",38
"TSA_DHW_stdev",-0.0189960615970205,"FvFm_Ratio",38
"ROTC_ss",0.0178880956866592,"FvFm_Ratio",38
"DHW_freq_sup4",0.017769842128687,"FvFm_Ratio",38
"Turbidity",0.0142465182104371,"FvFm_Ratio",38
"DHW_freq_sup4_1year",-0.0121603853960789,"FvFm_Ratio",38
"Depth",0.00429979670940032,"FvFm_Ratio",38
"DHW_collection",-0.00291417512348291,"FvFm_Ratio",38
"Health.score",-0.00147605857789993,"FvFm_Ratio",38
"(Intercept)",0.469614225559891,"FvFm_Ratio",39
"Velocity_OM",0.0529121356117263,"FvFm_Ratio",39
"CF30a",-0.0388207629634767,"FvFm_Ratio",39
"MMM",-0.0349931963183661,"FvFm_Ratio",39
"AR",-0.0322850871830228,"FvFm_Ratio",39
"TSA_DHW_stdev",-0.0275657409556436,"FvFm_Ratio",39
"DHW_freq_sup4",0.0226798968412338,"FvFm_Ratio",39
"Turbidity",0.0220327151445086,"FvFm_Ratio",39
"ROTC_ss",0.0166188794249368,"FvFm_Ratio",39
"DHW_freq_sup4_1year",-0.0144207585720968,"FvFm_Ratio",39
"Depth",0.00281570385100237,"FvFm_Ratio",39
"DHW_collection",0.00187816246760512,"FvFm_Ratio",39
"Health.score",0.00061327788772843,"FvFm_Ratio",39
"(Intercept)",0.471925977780654,"FvFm_Ratio",40
"Velocity_OM",0.0403729392472382,"FvFm_Ratio",40
"MMM",-0.0356539578301936,"FvFm_Ratio",40
"CF30a",-0.0343002155378574,"FvFm_Ratio",40
"AR",-0.0300861752819441,"FvFm_Ratio",40
"TSA_DHW_stdev",-0.0209246109935151,"FvFm_Ratio",40
"DHW_freq_sup4",0.0184492503128185,"FvFm_Ratio",40
"ROTC_ss",0.0161880320290003,"FvFm_Ratio",40
"Turbidity",0.00950885835823446,"FvFm_Ratio",40
"DHW_freq_sup4_1year",-0.00862980274206395,"FvFm_Ratio",40
"DHW_collection",-0.00417421606102939,"FvFm_Ratio",40
"Depth",0.00122481013118904,"FvFm_Ratio",40
"Health.score",-0.00119836729100006,"FvFm_Ratio",40
"(Intercept)",0.468978924764301,"FvFm_Ratio",41
"Velocity_OM",0.0499669439473068,"FvFm_Ratio",41
"CF30a",-0.0431679034988926,"FvFm_Ratio",41
"MMM",-0.0319627955394336,"FvFm_Ratio",41
"AR",-0.0282464752373863,"FvFm_Ratio",41
"TSA_DHW_stdev",-0.0269919102535968,"FvFm_Ratio",41
"Turbidity",0.0213571865873241,"FvFm_Ratio",41
"DHW_freq_sup4",0.0204433393656161,"FvFm_Ratio",41
"ROTC_ss",0.0122985891944663,"FvFm_Ratio",41
"DHW_freq_sup4_1year",-0.00863576990007334,"FvFm_Ratio",41
"Health.score",0.00416101438604057,"FvFm_Ratio",41
"DHW_collection",-0.00328700164680366,"FvFm_Ratio",41
"Depth",0.000935423628852871,"FvFm_Ratio",41
"(Intercept)",0.468233957797592,"FvFm_Ratio",42
"Velocity_OM",0.0485370621833745,"FvFm_Ratio",42
"MMM",-0.0388082261534087,"FvFm_Ratio",42
"CF30a",-0.0377452082782022,"FvFm_Ratio",42
"AR",-0.0299520741218175,"FvFm_Ratio",42
"TSA_DHW_stdev",-0.0233327453321926,"FvFm_Ratio",42
"Turbidity",0.0231277800007292,"FvFm_Ratio",42
"DHW_freq_sup4",0.0214017840308113,"FvFm_Ratio",42
"ROTC_ss",0.0188704452577541,"FvFm_Ratio",42
"DHW_freq_sup4_1year",-0.0139213408917049,"FvFm_Ratio",42
"DHW_collection",0.0058139241034324,"FvFm_Ratio",42
"Health.score",0.00120440377397728,"FvFm_Ratio",42
"Depth",0.000505637762611459,"FvFm_Ratio",42
"(Intercept)",0.46790931484126,"FvFm_Ratio",43
"Velocity_OM",0.0356560398702833,"FvFm_Ratio",43
"MMM",-0.0334688866110271,"FvFm_Ratio",43
"CF30a",-0.031983851990058,"FvFm_Ratio",43
"AR",-0.0269471065477526,"FvFm_Ratio",43
"TSA_DHW_stdev",-0.0151913278011089,"FvFm_Ratio",43
"ROTC_ss",0.013660565300014,"FvFm_Ratio",43
"DHW_freq_sup4",0.013417394917796,"FvFm_Ratio",43
"Turbidity",0.00770111277179284,"FvFm_Ratio",43
"DHW_freq_sup4_1year",-0.00551063994027793,"FvFm_Ratio",43
"DHW_collection",-0.00510120989571935,"FvFm_Ratio",43
"Depth",0.00202144893397978,"FvFm_Ratio",43
"Health.score",0.00141194973855539,"FvFm_Ratio",43
"(Intercept)",0.474850419149807,"FvFm_Ratio",44
"Velocity_OM",0.0355274018779191,"FvFm_Ratio",44
"MMM",-0.0321690599536613,"FvFm_Ratio",44
"CF30a",-0.0301486205975193,"FvFm_Ratio",44
"AR",-0.0237585079731975,"FvFm_Ratio",44
"TSA_DHW_stdev",-0.0184651329177461,"FvFm_Ratio",44
"DHW_freq_sup4",0.0176392851690622,"FvFm_Ratio",44
"ROTC_ss",0.0162200759447899,"FvFm_Ratio",44
"Turbidity",0.0102703062458315,"FvFm_Ratio",44
"DHW_freq_sup4_1year",-0.00761727096899235,"FvFm_Ratio",44
"DHW_collection",-0.00537975661851871,"FvFm_Ratio",44
"Depth",0.0050309539689139,"FvFm_Ratio",44
"Health.score",-0.00199469435107733,"FvFm_Ratio",44
"(Intercept)",0.468848031736094,"FvFm_Ratio",45
"Velocity_OM",0.0343388085376787,"FvFm_Ratio",45
"CF30a",-0.0310410733824849,"FvFm_Ratio",45
"MMM",-0.0298431865230996,"FvFm_Ratio",45
"AR",-0.0222459763599407,"FvFm_Ratio",45
"DHW_freq_sup4",0.0160870963170187,"FvFm_Ratio",45
"ROTC_ss",0.0134645717632889,"FvFm_Ratio",45
"TSA_DHW_stdev",-0.0113978040302047,"FvFm_Ratio",45
"Turbidity",0.00849949085929022,"FvFm_Ratio",45
"DHW_collection",-0.00619509264165329,"FvFm_Ratio",45
"DHW_freq_sup4_1year",-0.00546681313993592,"FvFm_Ratio",45
"Depth",0.0020182385358441,"FvFm_Ratio",45
"Health.score",0.0011528480577648,"FvFm_Ratio",45
"(Intercept)",0.46628023040635,"FvFm_Ratio",46
"Velocity_OM",0.0283707261707931,"FvFm_Ratio",46
"MMM",-0.0264470257603604,"FvFm_Ratio",46
"CF30a",-0.0257246122800429,"FvFm_Ratio",46
"AR",-0.0213487962340496,"FvFm_Ratio",46
"TSA_DHW_stdev",-0.0136137104002853,"FvFm_Ratio",46
"DHW_freq_sup4",0.0125898928053188,"FvFm_Ratio",46
"ROTC_ss",0.00948110967287139,"FvFm_Ratio",46
"DHW_collection",-0.00715876861997687,"FvFm_Ratio",46
"Health.score",0.00658501624131907,"FvFm_Ratio",46
"Turbidity",0.00518612744196916,"FvFm_Ratio",46
"DHW_freq_sup4_1year",-0.00149505571588852,"FvFm_Ratio",46
"Depth",-0.0010706905077603,"FvFm_Ratio",46
"(Intercept)",0.469764063560411,"FvFm_Ratio",47
"MMM",-0.0245623284391559,"FvFm_Ratio",47
"CF30a",-0.0196841376489425,"FvFm_Ratio",47
"Velocity_OM",0.0187043222892247,"FvFm_Ratio",47
"AR",-0.0181816947844155,"FvFm_Ratio",47
"ROTC_ss",0.0116491102458031,"FvFm_Ratio",47
"DHW_freq_sup4",0.0107458995254866,"FvFm_Ratio",47
"DHW_collection",-0.0102156888312981,"FvFm_Ratio",47
"DHW_freq_sup4_1year",-0.00552102393925165,"FvFm_Ratio",47
"TSA_DHW_stdev",-0.00495672692067566,"FvFm_Ratio",47
"Turbidity",0.00362029175138441,"FvFm_Ratio",47
"Health.score",0.00240753741522743,"FvFm_Ratio",47
"Depth",0.000202328657383266,"FvFm_Ratio",47
"(Intercept)",0.468331240293828,"FvFm_Ratio",48
"Velocity_OM",0.0498374972897367,"FvFm_Ratio",48
"CF30a",-0.036393000707417,"FvFm_Ratio",48
"MMM",-0.0342480520446831,"FvFm_Ratio",48
"TSA_DHW_stdev",-0.0309255847267089,"FvFm_Ratio",48
"AR",-0.0294693332345684,"FvFm_Ratio",48
"DHW_freq_sup4",0.023523380829418,"FvFm_Ratio",48
"Turbidity",0.0201198916606507,"FvFm_Ratio",48
"ROTC_ss",0.0143802279881448,"FvFm_Ratio",48
"DHW_freq_sup4_1year",-0.00819030388407732,"FvFm_Ratio",48
"Depth",0.00326247402839744,"FvFm_Ratio",48
"Health.score",0.00171520756109653,"FvFm_Ratio",48
"DHW_collection",0.00157816654013575,"FvFm_Ratio",48
"(Intercept)",0.469978904168191,"FvFm_Ratio",49
"Velocity_OM",0.0445329401772019,"FvFm_Ratio",49
"CF30a",-0.0361363092778116,"FvFm_Ratio",49
"AR",-0.0343526070339292,"FvFm_Ratio",49
"MMM",-0.0321985749373877,"FvFm_Ratio",49
